,db_id,query,question,query_toks,query_toks_no_value,question_toks,modified question,generated_query
877,network_1,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade",How many high schoolers are in each grade?,"['SELECT', 'grade', ',', 'count', '(', '*', ')', 'FROM', 'Highschooler', 'GROUP', 'BY', 'grade']","['select', 'grade', ',', 'count', '(', '*', ')', 'from', 'highschooler', 'group', 'by', 'grade']","['How', 'many', 'high', 'schoolers', 'are', 'in', 'each', 'grade', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many high schoolers are in each grade? <query> "," 

SELECT COUNT(*) FROM student GROUP BY grade"
878,network_1,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,Which grade has the most high schoolers?,"['SELECT', 'grade', 'FROM', 'Highschooler', 'GROUP', 'BY', 'grade', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 'grade', 'from', 'highschooler', 'group', 'by', 'grade', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['Which', 'grade', 'has', 'the', 'most', 'high', 'schoolers', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Which grade has the most high schoolers? <query> "," 

SELECT COUNT(*) FROM student GROUP BY grade"
879,network_1,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,Return the grade that has the greatest number of high schoolers.,"['SELECT', 'grade', 'FROM', 'Highschooler', 'GROUP', 'BY', 'grade', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 'grade', 'from', 'highschooler', 'group', 'by', 'grade', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['Return', 'the', 'grade', 'that', 'has', 'the', 'greatest', 'number', 'of', 'high', 'schoolers', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Return the grade that has the greatest number of high schoolers. <query> "," 

SELECT  MAX(grade) FROM  ""high_school"""
880,network_1,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,Show me all grades that have at least 4 students.,"['SELECT', 'grade', 'FROM', 'Highschooler', 'GROUP', 'BY', 'grade', 'HAVING', 'count', '(', '*', ')', '>', '=', '4']","['select', 'grade', 'from', 'highschooler', 'group', 'by', 'grade', 'having', 'count', '(', '*', ')', '>', '=', 'value']","['Show', 'me', 'all', 'grades', 'that', 'have', 'at', 'least', '4', 'students', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show me all grades that have at least 4 students. <query> ",<strong>SELECT</strong>  *  <strong>FROM</strong>  grade
881,network_1,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,Which grades have 4 or more high schoolers?,"['SELECT', 'grade', 'FROM', 'Highschooler', 'GROUP', 'BY', 'grade', 'HAVING', 'count', '(', '*', ')', '>', '=', '4']","['select', 'grade', 'from', 'highschooler', 'group', 'by', 'grade', 'having', 'count', '(', '*', ')', '>', '=', 'value']","['Which', 'grades', 'have', '4', 'or', 'more', 'high', 'schoolers', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Which grades have 4 or more high schoolers? <query> "," 

SELECT  * FROM  student_grade WHERE  grade_count >= 4"
882,network_1,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",Show the student IDs and numbers of friends corresponding to each.,"['SELECT', 'student_id', ',', 'count', '(', '*', ')', 'FROM', 'Friend', 'GROUP', 'BY', 'student_id']","['select', 'student_id', ',', 'count', '(', '*', ')', 'from', 'friend', 'group', 'by', 'student_id']","['Show', 'the', 'student', 'IDs', 'and', 'numbers', 'of', 'friends', 'corresponding', 'to', 'each', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the student IDs and numbers of friends corresponding to each. <query> "," 

SELECT  student_id ,  count(*) AS number_of_friends FROM  student GROUP BY student_id"
883,network_1,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id",How many friends does each student have?,"['SELECT', 'student_id', ',', 'count', '(', '*', ')', 'FROM', 'Friend', 'GROUP', 'BY', 'student_id']","['select', 'student_id', ',', 'count', '(', '*', ')', 'from', 'friend', 'group', 'by', 'student_id']","['How', 'many', 'friends', 'does', 'each', 'student', 'have', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many friends does each student have? <query> "," 

SELECT  count(*) FROM  student"
884,network_1,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",Show the names of high school students and their corresponding number of friends.,"['SELECT', 'T2.name', ',', 'count', '(', '*', ')', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'GROUP', 'BY', 'T1.student_id']","['select', 't2', '.', 'name', ',', 'count', '(', '*', ')', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'group', 'by', 't1', '.', 'student_id']","['Show', 'the', 'names', 'of', 'high', 'school', 'students', 'and', 'their', 'corresponding', 'number', 'of', 'friends', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the names of high school students and their corresponding number of friends. <query> "," <strong>SELECT</strong>  name ,  count(*)  <strong>FROM</strong>  student  <strong>JOIN</strong>  friend  <strong>ON</strong>  student.id  =  friend.student_id  <strong>GROUP BY</strong>  student.id"
885,network_1,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id",What are the names of the high schoolers and how many friends does each have?,"['SELECT', 'T2.name', ',', 'count', '(', '*', ')', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'GROUP', 'BY', 'T1.student_id']","['select', 't2', '.', 'name', ',', 'count', '(', '*', ')', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'group', 'by', 't1', '.', 'student_id']","['What', 'are', 'the', 'names', 'of', 'the', 'high', 'schoolers', 'and', 'how', 'many', 'friends', 'does', 'each', 'have', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names of the high schoolers and how many friends does each have? <query> "," 

SELECT  firstname ,  lastname ,  COUNT(*) AS  ""number of friends"" FROM  student GROUP BY  firstname ,  lastname"
886,network_1,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,What is the name of the high schooler who has the greatest number of friends?,"['SELECT', 'T2.name', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'GROUP', 'BY', 'T1.student_id', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't2', '.', 'name', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'group', 'by', 't1', '.', 'student_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['What', 'is', 'the', 'name', 'of', 'the', 'high', 'schooler', 'who', 'has', 'the', 'greatest', 'number', 'of', 'friends', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What is the name of the high schooler who has the greatest number of friends? <query> "," 

SELECT  name FROM  student  WHERE  count  =  (SELECT  count  FROM  student  WHERE  name  =  student.name)"
887,network_1,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,Return the name of the high school student with the most friends.,"['SELECT', 'T2.name', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'GROUP', 'BY', 'T1.student_id', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't2', '.', 'name', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'group', 'by', 't1', '.', 'student_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']","['Return', 'the', 'name', 'of', 'the', 'high', 'school', 'student', 'with', 'the', 'most', 'friends', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Return the name of the high school student with the most friends. <query> "," 

SELECT  name FROM student GROUP BY name ORDER BY count(*) DESC LIMIT 1"
888,network_1,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,Show the names of high schoolers who have at least 3 friends.,"['SELECT', 'T2.name', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'GROUP', 'BY', 'T1.student_id', 'HAVING', 'count', '(', '*', ')', '>', '=', '3']","['select', 't2', '.', 'name', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'group', 'by', 't1', '.', 'student_id', 'having', 'count', '(', '*', ')', '>', '=', 'value']","['Show', 'the', 'names', 'of', 'high', 'schoolers', 'who', 'have', 'at', 'least', '3', 'friends', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the names of high schoolers who have at least 3 friends. <query> ",<strong>SELECT</strong>  name  <strong>FROM</strong>  student  <strong>WHERE</strong>  count(name) >= 3
889,network_1,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,What are the names of high schoolers who have 3 or more friends?,"['SELECT', 'T2.name', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'GROUP', 'BY', 'T1.student_id', 'HAVING', 'count', '(', '*', ')', '>', '=', '3']","['select', 't2', '.', 'name', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'group', 'by', 't1', '.', 'student_id', 'having', 'count', '(', '*', ')', '>', '=', 'value']","['What', 'are', 'the', 'names', 'of', 'high', 'schoolers', 'who', 'have', '3', 'or', 'more', 'friends', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> What are the names of high schoolers who have 3 or more friends? <query> "," 

SELECT  name FROM  student WHERE  count(name) >= 3"
890,network_1,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",Show the names of all of the high schooler Kyle's friends.,"['SELECT', 'T3.name', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'JOIN', 'Highschooler', 'AS', 'T3', 'ON', 'T1.friend_id', '=', 'T3.id', 'WHERE', 'T2.name', '=', '``', 'Kyle', ""''""]","['select', 't3', '.', 'name', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'join', 'highschooler', 'as', 't3', 'on', 't1', '.', 'friend_id', '=', 't3', '.', 'id', 'where', 't2', '.', 'name', '=', 'value']","['Show', 'the', 'names', 'of', 'all', 'of', 'the', 'high', 'schooler', 'Kyle', ""'s"", 'friends', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Show the names of all of the high schooler Kyle's friends. <query> ",<strong>SELECT</strong>  name  <strong>FROM</strong>  friends  <strong>WHERE</strong>  friends_id  =  '1'
891,network_1,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",Return the names of friends of the high school student Kyle.,"['SELECT', 'T3.name', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'JOIN', 'Highschooler', 'AS', 'T3', 'ON', 'T1.friend_id', '=', 'T3.id', 'WHERE', 'T2.name', '=', '``', 'Kyle', ""''""]","['select', 't3', '.', 'name', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'join', 'highschooler', 'as', 't3', 'on', 't1', '.', 'friend_id', '=', 't3', '.', 'id', 'where', 't2', '.', 'name', '=', 'value']","['Return', 'the', 'names', 'of', 'friends', 'of', 'the', 'high', 'school', 'student', 'Kyle', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Return the names of friends of the high school student Kyle. <query> "," 

SELECT  name FROM  friends WHERE  student_id  =  '123456789'"
892,network_1,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",How many friends does the high school student Kyle have?,"['SELECT', 'count', '(', '*', ')', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'WHERE', 'T2.name', '=', '``', 'Kyle', ""''""]","['select', 'count', '(', '*', ')', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'where', 't2', '.', 'name', '=', 'value']","['How', 'many', 'friends', 'does', 'the', 'high', 'school', 'student', 'Kyle', 'have', '?']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> How many friends does the high school student Kyle have? <query> "," 

SELECT COUNT(*) FROM student WHERE name = 'Kyle'"
893,network_1,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",Count the number of friends Kyle has.,"['SELECT', 'count', '(', '*', ')', 'FROM', 'Friend', 'AS', 'T1', 'JOIN', 'Highschooler', 'AS', 'T2', 'ON', 'T1.student_id', '=', 'T2.id', 'WHERE', 'T2.name', '=', '``', 'Kyle', ""''""]","['select', 'count', '(', '*', ')', 'from', 'friend', 'as', 't1', 'join', 'highschooler', 'as', 't2', 'on', 't1', '.', 'student_id', '=', 't2', '.', 'id', 'where', 't2', '.', 'name', '=', 'value']","['Count', 'the', 'number', 'of', 'friends', 'Kyle', 'has', '.']","""Write a query that answers the following question. Return only the query and no additional explanation.""

<question> Count the number of friends Kyle has. <query> "," 

SELECT COUNT(*) FROM friends WHERE friend_id = 1"
